origin,destination,count
37.8128-121.214,37.4886-120.852,101.96018900451661
26.172-98.2504,43.3202-70.6118,101.87985
39.0766-94.7902,40.631-79.9577,101.74633568344117
41.8857-88.3196,42.8843-87.8992,101.73763864831925
39.0766-94.7902,33.0002-97.2187,101.58506533203125
41.6376-93.6164,39.7846-104.962,101.48365035400391
39.0766-94.7902,38.7027-90.3611,101.01391301560402
39.0766-94.7902,41.0108-76.8365,99.88900000000001
32.7984-97.354,39.5489-89.2969,99.8175255859375
41.6887-112.223,40.3365-74.433,99.81230502929688
39.0766-94.7902,36.3546-86.7188,99.79806542968751
39.0766-94.7902,33.8994-84.2537,99.42740409851075
34.0018-117.528,39.5238-85.7721,99.42187998046876
34.0433-86.089,32.7477-96.2892,99.39384994812012
32.7984-97.354,41.3349-95.9592,98.8266302734375
40.5693-75.5889,39.3541-77.2486,98.7319346435547
40.5693-75.5889,40.1501-79.5249,98.38700874891282
32.7984-97.354,34.1046-117.587,98.23424023437501
32.8036-96.5696,36.6023-95.9754,98.18576419143677
34.0433-86.089,30.1708-95.1783,97.88706580963135
41.6887-112.223,21.3455-158.086,97.7714492527008
34.0018-117.528,43.6018-116.027,97.66744505004883
40.5693-75.5889,40.5825-74.23,97.62288248901368
32.7984-97.354,32.8267-96.9614,97.53942665252686
34.0433-86.089,31.6784-85.8242,96.67427463226319
31.9017-106.418,39.7397-104.809,96.61410848999024
40.5693-75.5889,41.6609-72.661,96.5814643737793
41.6887-112.223,37.6309-91.5142,96.48630527343751
40.5693-75.5889,43.1272-77.7246,96.2256279663086
40.5693-75.5889,41.5596-72.1227,96.07785994949342
40.4218-104.692,42.8441-94.8428,96.02513015747071
41.6376-93.6164,33.59-86.7671,95.90390746459961
41.6499-91.5202,30.4848-90.4762,95.69125000000001
40.5693-75.5889,43.0813-76.2349,95.52718260011673
41.8857-88.3196,45.5261-94.2065,95.42739276046754
32.8036-96.5696,29.7416-95.56,95.04708671875001
34.0433-86.089,35.4707-86.4597,95.0077427597046
41.8857-88.3196,45.7375-108.488,94.8856188293457
32.7984-97.354,44.4469-95.7728,94.48290585937501
34.0433-86.089,33.9817-83.883,94.08262183837891
33.455-84.1721,26.7821-80.0653,94.05462708702088
33.455-84.1721,25.8377-80.3695,93.98783871598245
32.7984-97.354,34.0002-118.226,93.95077505493164
39.9266-83.8128,42.9043-78.6552,93.77421110839845
32.8036-96.5696,32.8954-96.8598,93.12779944648743
41.8857-88.3196,33.4563-112.124,93.02318528442383
39.9266-83.8128,41.5116-88.057,92.58776730957032
41.2052-95.9554,41.4378-97.3719,92.48046025390626
32.7984-97.354,40.7913-76.5639,92.23830009765625
41.8857-88.3196,45.3288-94.3253,92.16390821304321
32.7984-97.354,45.4168-122.529,91.93689492187501
32.7984-97.354,34.0006-117.969,91.93525957031251
32.8036-96.5696,39.7388-104.408,91.75781555137635
41.8857-88.3196,35.5764-97.4692,91.462340234375
41.8857-88.3196,39.78-86.0489,91.18060864620209
32.7984-97.354,33.2368-97.1694,91.10677146377564
32.7984-97.354,29.6959-95.3573,90.92785125732422
38.1417-85.8637,36.3371-78.3874,90.81248037109376
41.6376-93.6164,42.5698-70.9432,90.7883950820923
41.8857-88.3196,43.4835-89.7475,90.76934805030824
33.455-84.1721,33.7682-84.3379,90.52718476562501
34.0433-86.089,29.4943-98.4043,90.47332789001466
34.0433-86.089,35.4901-93.4851,90.3833873199463
33.455-84.1721,36.7286-82.0085,90.31049288864136
40.974-91.572,46.9003-96.8002,90.02631474609376
40.5693-75.5889,40.5022-78.3912,89.81200541830063
39.0766-94.7902,37.7284-121.424,89.22282668571472
32.7984-97.354,32.6855-96.9175,88.97537622070313
40.4218-104.692,39.8852-104.883,88.7459
41.8857-88.3196,42.5291-87.872,88.63011345214844
41.8857-88.3196,35.0084-80.9164,88.61814272460938
33.455-84.1721,18.4377-66.1385,88.59519830255509
41.8857-88.3196,39.8089-84.0197,87.90902006835938
40.5693-75.5889,39.4923-75.0189,87.89604804687501
34.0018-117.528,39.6104-104.881,87.74781807556153
34.0018-117.528,32.9-117.207,87.6847955066681
41.8857-88.3196,37.9979-85.6967,87.6416791015625
33.455-84.1721,35.6799-81.2872,87.58063319091798
41.8857-88.3196,41.203-96.0501,87.56936954345704
34.0433-86.089,32.6605-85.3992,87.3564468902588
41.8857-88.3196,37.7237-121.447,87.28421522827149
41.2052-95.9554,38.4105-96.1974,86.97167148437501
39.0766-94.7902,47.2422-122.359,86.72323680009842
32.7984-97.354,39.2886-84.4738,86.65456025390625
39.0766-94.7902,33.9988-117.447,86.48014666061403
39.0766-94.7902,43.6018-116.027,86.29771790618896
35.8406-80.8799,37.236-77.3026,86.1974197265625
26.172-98.2504,40.1174-75.0154,86.17360000000001
33.455-84.1721,30.4534-81.5255,85.92742999267578
41.8857-88.3196,40.0501-85.9982,85.88236407470704
33.455-84.1721,36.6909-81.9708,85.78452496490479
40.5693-75.5889,39.8167-85.1778,85.5032197265625
41.8857-88.3196,42.4966-113.799,84.97131987304688
35.8406-80.8799,36.137-81.1746,84.95272063217163
39.9266-83.8128,37.9979-85.6967,84.36894672241212
39.0766-94.7902,33.8911-117.273,84.17565602416992
39.9266-83.8128,37.2888-80.0782,83.54671836242676
32.7984-97.354,35.1964-101.803,83.4593187734604
40.5693-75.5889,39.7397-104.809,83.34605864467622
39.0766-94.7902,41.5357-112.304,82.86986158599854
39.0766-94.7902,42.4671-82.9987,82.77551539020538
41.8857-88.3196,42.1336-72.7503,82.74558039550782
40.5693-75.5889,43.3202-70.6118,82.5561311569214
41.8452-88.31,41.6854-85.6941,82.496699609375
41.8857-88.3196,43.1512-88.1103,82.4364646446228
34.0018-117.528,33.9336-118.068,82.41068367128372
40.5693-75.5889,44.9283-93.0888,82.3840651123047
35.8406-80.8799,42.5136-92.3242,82.29907993164063
32.7984-97.354,30.352-97.7151,82.27101818237306
35.8406-80.8799,28.0138-82.1169,81.86157529296875
39.0766-94.7902,42.484-90.5894,81.75882458496095
32.8036-96.5696,32.6303-97.271,81.6982422821045
41.8857-88.3196,42.0262-97.4174,81.6204003189087
39.0766-94.7902,45.4426-122.618,81.58773301978111
34.0433-86.089,30.2677-82.1246,81.39250530700684
32.7984-97.354,45.1976-93.571,81.32714531250001
26.172-98.2504,42.6926-77.8766,81.1922
39.0766-94.7902,35.1964-101.803,81.10042490234376
40.5693-75.5889,40.6656-74.2997,80.84909671058655
37.8128-121.214,42.1057-85.9942,80.31060961914064
40.5693-75.5889,38.1252-78.197,80.23754200019837
41.8857-88.3196,40.6851-76.2139,80.16839869384766
34.0018-117.528,40.843-111.906,79.842000340271
32.7984-97.354,29.627-90.7208,79.788390234375
33.455-84.1721,33.9408-84.2062,79.7099739440918
39.9266-83.8128,40.1096-88.2125,79.16349812927247
33.455-84.1721,39.5082-76.1807,78.91260505371095
41.6887-112.223,33.4264-112.283,78.58710203247071
41.8857-88.3196,41.7253-93.6048,78.50889848709107
41.6887-112.223,61.1229-149.889,78.48963493652344
39.0766-94.7902,35.6051-82.3167,78.25197011718751
39.0766-94.7902,43.0833-88.0282,78.21631394348145
40.5693-75.5889,38.427-81.9896,78.19845045808555
38.1417-85.8637,38.2016-84.8693,78.16242451725006
39.0766-94.7902,37.922-121.302,78.04699046640397
41.6887-112.223,39.3541-77.2486,78.03519838867189
41.6376-93.6164,25.909-80.2495,77.71224235115052
40.974-91.572,40.5201-74.2771,77.49071542968751
41.6376-93.6164,33.4264-112.283,77.3664994140625
39.0766-94.7902,30.5179-90.4725,77.24403620300293
39.0766-94.7902,38.7785-90.37,77.06245164794922
39.9266-83.8128,42.5095-83.7772,76.99946159133911
32.8036-96.5696,38.7246-88.0866,76.99795584716797
32.7984-97.354,39.8165-105.011,76.490975
40.5693-75.5889,40.7913-76.5639,76.40757581367494
41.8857-88.3196,46.8396-100.772,76.4001827440262
39.9266-83.8128,38.7246-88.0866,76.32002550354004
39.9266-83.8128,40.7595-84.0846,76.26226156616211
40.5693-75.5889,42.0553-75.8122,76.18701999940873
39.0766-94.7902,36.3422-94.0714,75.90569482421876
41.8857-88.3196,33.0814-96.8896,75.847602734375
39.0766-94.7902,43.1512-88.1103,75.79564759521485
40.974-91.572,38.7902-77.5129,75.60262080078125
39.0766-94.7902,33.6517-85.7589,75.34003269615174
41.6887-112.223,41.7306-111.78,75.10605932617187
39.9266-83.8128,26.3098-80.1455,75.0582432785988
39.0766-94.7902,36.1169-79.8829,74.40310000000001
32.8036-96.5696,32.6855-96.9175,74.1228352505684
41.8452-88.31,39.5628-75.0096,74.0274
40.4218-104.692,39.9198-75.158,73.87079536132813
41.8857-88.3196,41.3526-85.0479,73.77171033935548
41.6376-93.6164,34.8547-92.3998,73.56064492187501
38.1417-85.8637,35.6796-80.4665,73.53892470703126
40.5693-75.5889,39.9838-90.7413,73.50795548095704
34.0018-117.528,39.1264-95.733,73.38594941406251
39.0766-94.7902,33.8162-118.215,72.92442519531251
39.9266-83.8128,38.7573-90.4233,72.77020582275391
39.9266-83.8128,42.3554-83.2172,72.69888872375489
39.9266-83.8128,41.7253-93.6048,72.60749636230469
40.5693-75.5889,40.0236-75.0497,72.60228554687501
32.8036-96.5696,35.4901-93.4851,72.51983090362549
40.5693-75.5889,41.3147-81.4444,72.3702302078724
34.0018-117.528,36.691-119.833,72.29000455932618
34.0018-117.528,47.6937-117.388,72.00764599380494
39.0766-94.7902,34.0361-117.609,71.94884055826664
32.8036-96.5696,34.0361-117.609,71.73525406227112
41.8857-88.3196,33.9914-81.2505,71.6951150390625
33.455-84.1721,33.9279-79.7643,71.5934022857666
38.1417-85.8637,33.0367-84.989,71.1571203125
34.0433-86.089,34.8256-82.341,71.07721557388307
41.8857-88.3196,29.7492-98.1765,70.96306528320314
39.9266-83.8128,39.9981-78.522,70.80113250503541
34.0433-86.089,34.7693-80.3994,70.68197540130616
41.6376-93.6164,37.8064-122.289,70.49040507812501
41.8857-88.3196,28.017-82.1286,70.08840996093751
33.455-84.1721,36.0723-79.4698,70.06966588134766
32.7984-97.354,30.4015-89.7692,69.96346809082031
41.8857-88.3196,38.7902-77.5129,69.814889453125
34.0433-86.089,36.7286-82.0085,69.71420262756348
41.8857-88.3196,37.2888-80.0782,69.69078979492188
34.0433-86.089,33.5461-86.6696,69.58613066406251
39.0766-94.7902,39.7569-94.8782,69.42502637138367
32.8036-96.5696,32.927-97.2506,69.38308848738671
41.6499-91.5202,29.6668-95.0449,69.0403494140625
39.0766-94.7902,42.5291-87.872,68.80129003906251
39.0766-94.7902,33.9817-83.883,68.76865000000001
34.0433-86.089,35.6051-82.3167,68.75142546691895
41.8857-88.3196,43.3222-88.1701,68.70295005340577
40.5693-75.5889,39.533-83.439,68.5390139415741
40.5693-75.5889,42.5272-92.4561,68.49358485679628
33.455-84.1721,29.0227-81.1722,68.47320875053406
32.2304-90.1621,33.0332-97.0596,68.34285
39.0766-94.7902,34.023-118.202,68.1585585510254
33.455-84.1721,29.8019-82.4887,67.9846530822754
34.0433-86.089,36.3371-78.3874,67.83188906250001
46.7284-122.951,47.3883-122.259,67.8297798828125
39.0766-94.7902,44.4469-95.7728,67.66897021903992
38.1417-85.8637,35.9738-77.8269,67.60785986328125
41.8857-88.3196,43.7971-91.2114,67.37949639358521
41.6376-93.6164,25.8247-80.3048,67.36980480957031
42.0193-95.3538,32.2931-81.2301,67.27592509765626
32.8036-96.5696,43.1082-88.4893,66.8071338962555
41.6887-112.223,33.6154-84.4903,66.75778797912598
34.0018-117.528,33.4269-111.927,66.65836063537598
41.6376-93.6164,35.8155-84.293,66.59822495117189
32.8036-96.5696,29.8019-82.4887,66.3830111328125
41.8857-88.3196,33.5657-84.5932,66.35221015625001
39.0766-94.7902,33.4514-90.6582,66.19273070945741
41.6376-93.6164,41.5116-88.057,66.03089959716797
39.0766-94.7902,46.2601-119.906,66.00782012634278
41.6376-93.6164,41.7885-87.8761,66.00723710937501
32.8036-96.5696,29.9178-95.4414,65.74775486450196
40.5693-75.5889,41.7922-71.0645,65.7334754058838
41.8857-88.3196,39.9296-91.3742,65.50775441894531
39.0766-94.7902,41.2759-104.883,65.48242647895813
41.8857-88.3196,41.9565-87.9512,65.44194152526856
33.455-84.1721,36.1121-86.7763,65.38399015808106
35.8406-80.8799,30.4491-81.6565,65.23683046875
32.8036-96.5696,29.7608-95.2604,65.09191290283204
39.9266-83.8128,35.6051-82.3167,64.86605453186036
32.8036-96.5696,33.4966-101.869,64.84411376495362
40.5693-75.5889,41.3565-74.2607,64.72207541503907
40.5693-75.5889,40.7258-74.1521,64.63813046875
34.0433-86.089,32.3509-97.4103,64.53041314849854
38.1417-85.8637,39.5489-89.2969,64.37198796100617
32.7984-97.354,30.5179-90.4725,64.07909287719727
41.6887-112.223,40.1499-89.3675,64.03426378173829
33.455-84.1721,41.507-72.9049,64.00962492675781
40.5693-75.5889,42.2698-71.6141,63.91758612887859
37.7553-100.026,40.634-74.2534,63.758955078125
32.7984-97.354,28.8064-96.9936,63.61227998046875
41.8857-88.3196,40.3712-80.6343,63.597752569580074
39.0766-94.7902,41.9473-91.6882,63.575447042846676
34.0018-117.528,18.2339-66.045,63.5339150390625
39.0766-94.7902,42.8417-89.0722,63.509744784545894
41.8857-88.3196,41.0938-85.0707,63.497974305725094
41.8857-88.3196,41.8093-87.7105,63.409793835449214
41.8857-88.3196,36.331-82.3386,63.296554785156246
41.6376-93.6164,42.0654-87.9362,63.26751007080078
39.0766-94.7902,35.7599-81.3301,63.1950650390625
34.0433-86.089,33.6154-84.4903,63.145590136718745
41.6887-112.223,41.7253-93.6048,62.90253984375
40.9169-98.3875,40.9122-74.1686,62.87477529296875
42.0193-95.3538,42.1303-72.5734,62.5800248046875
41.8857-88.3196,41.8759-87.6511,62.44867123694419
32.8036-96.5696,40.2959-83.0697,62.01831473388672
33.455-84.1721,33.5446-86.9292,61.737249999999996
34.0433-86.089,36.3546-86.7188,61.67993744354248
32.7984-97.354,35.4314-97.4927,61.593606628417966
33.455-84.1721,33.4009-84.7121,61.38008991699218
34.0018-117.528,47.2422-122.359,61.30425586776733
34.0433-86.089,28.052-81.7246,61.28740171756744
38.1417-85.8637,42.7111-88.5421,61.27487509765625
41.8857-88.3196,45.1976-93.571,61.153081640625
41.8857-88.3196,39.2886-84.4738,61.12658482666016
41.8857-88.3196,37.6445-120.98,61.08357833251953
34.0018-117.528,21.3892-157.931,61.061764921569825
32.7984-97.354,39.9565-86.0087,60.93363994140625
39.9266-83.8128,37.6626-77.3678,60.77219903068542
39.9266-83.8128,40.8561-76.7712,60.74407368164062
41.2052-95.9554,40.8725-98.5021,60.654189175415034
41.8857-88.3196,34.7232-82.4565,60.607359863281246
41.8857-88.3196,41.0895-88.4278,60.51415595703125
34.0433-86.089,36.1169-79.8829,60.51207619628906
39.0766-94.7902,38.7524-121.289,60.22569075622558
37.8128-121.214,32.7599-97.0122,60.2031900390625
35.8406-80.8799,35.9205-80.5714,60.151599999999995
41.8857-88.3196,39.7846-104.962,60.043302622604365
39.0766-94.7902,29.8967-95.6484,59.947560009765624
40.5693-75.5889,40.834-74.1367,59.802000738525386
39.9266-83.8128,39.7921-77.7492,59.70261663818359
32.8036-96.5696,38.7573-90.4233,59.506421085929865
41.6376-93.6164,33.744-84.5603,59.49845063724518
41.8857-88.3196,38.7863-90.7212,59.49085920772552
40.5693-75.5889,42.4671-82.9987,59.32488355350494
38.1417-85.8637,39.3304-84.5528,59.290346570587154
37.8128-121.214,37.3512-120.606,59.27223672637939
41.8857-88.3196,32.9156-96.674,59.191125
41.8857-88.3196,27.9973-81.7455,59.151379592132564
41.8857-88.3196,35.8596-86.421,59.106550268554685
40.974-91.572,48.1998-101.286,59.08880981445312
39.9266-83.8128,39.4204-92.4344,59.06562681045532
39.0766-94.7902,34.0619-117.32,59.02179552001953
39.0766-94.7902,39.7388-104.408,58.88281941480636
32.8036-96.5696,33.0002-97.2187,58.868851051712035
40.5693-75.5889,41.5515-87.5014,58.80248764939308
38.1417-85.8637,31.0995-97.3577,58.744855078125
41.8857-88.3196,41.4734-87.0316,58.7114763671875
39.0766-94.7902,43.1214-89.3497,58.70923715820312
41.8857-88.3196,35.2286-97.4563,58.70156494140625
41.6887-112.223,39.1264-95.733,58.6974603515625
39.0766-94.7902,28.052-81.7246,58.62828945579528
38.1417-85.8637,39.9838-90.7413,58.598224438476564
41.8857-88.3196,39.6017-86.1273,58.37283804931641
41.2052-95.9554,42.4064-96.3762,58.33193919372558
40.5693-75.5889,40.1755-87.6124,58.26301735687256
39.9266-83.8128,41.0943-85.1615,58.22632186069488
38.1417-85.8637,27.9935-82.4091,58.19608046875
41.8857-88.3196,41.0171-80.8029,58.18305009765625
41.8857-88.3196,38.7027-90.3611,58.029849987792964
34.0018-117.528,33.9232-117.242,57.9165841217041
38.1417-85.8637,40.5932-75.6522,57.773875
34.0433-86.089,34.9685-89.9979,57.77317883300781
34.0433-86.089,35.0168-89.847,57.67495814208984
40.5693-75.5889,41.706-83.5577,57.614380664062494
40.5693-75.5889,40.3712-80.6343,57.59213309516907
39.0766-94.7902,33.4056-86.9514,57.46750029296875
32.8036-96.5696,33.9988-117.447,57.439006524658204
33.455-84.1721,26.1011-80.1293,57.40314334259033
41.8857-88.3196,37.9822-84.1702,57.39770443115234
32.8036-96.5696,37.9265-122.341,57.38787131195068
33.455-84.1721,41.2513-75.4912,57.3535251953125
32.7984-97.354,35.8596-86.421,57.257917749023434
40.5693-75.5889,40.634-74.2534,57.178452587890625
39.9266-83.8128,38.1252-78.197,57.14879164352417
39.0766-94.7902,38.1252-78.197,57.09749281997681
39.9266-83.8128,39.6267-75.8429,56.89539406852722
40.4218-104.692,40.9122-74.1686,56.84011018066406
39.9266-83.8128,42.8682-85.6639,56.83212655944824
41.6376-93.6164,40.7181-111.889,56.81548757324219
32.8036-96.5696,33.786-83.699,56.6058305480957
41.6887-112.223,34.7292-92.3402,56.59801015625
41.8857-88.3196,40.1755-87.6124,56.56946971282959
41.8857-88.3196,31.0995-97.3577,56.4898332480669
39.0766-94.7902,39.5442-119.7,56.462935314941404
41.8857-88.3196,39.0965-94.7495,56.41050563354492
41.8857-88.3196,37.1684-93.313,56.35702844238281
38.1417-85.8637,38.2709-85.4832,56.24368342952728
41.8452-88.31,41.3706-88.4075,56.24314912109375
41.8857-88.3196,29.9178-95.4414,56.0730853515625
32.8036-96.5696,34.0002-118.226,56.070250488281246
34.0433-86.089,28.021-81.9852,56.052750408935545
33.455-84.1721,35.086-80.8903,56.027931384277345
39.0766-94.7902,43.0295-89.5053,55.926465625
32.7984-97.354,38.7027-90.3611,55.78646015625
34.0433-86.089,34.2619-86.2283,55.75029141197204
41.8857-88.3196,42.8682-85.6639,55.65509068455696
41.8857-88.3196,47.3037-122.266,55.64731779022217
39.9266-83.8128,41.8138-89.7054,55.55886792373657
41.8857-88.3196,45.5654-122.646,55.549636685180666
39.9266-83.8128,43.0145-74.3847,55.51558957290649
41.8857-88.3196,29.1055-81.0864,55.48160786132812
41.8857-88.3196,41.5549-90.616,55.42886836013794
38.1417-85.8637,37.2888-80.0782,55.37758974609375
41.6376-93.6164,26.3097-80.0954,55.26982495117187
34.0018-117.528,37.6445-120.98,55.143724877929685
40.5693-75.5889,37.2888-80.0782,54.98370357055664
33.455-84.1721,27.9871-82.2136,54.96035673828125
39.9266-83.8128,39.6978-86.3959,54.90146501464844
39.0766-94.7902,34.0807-117.274,54.85651491012573
33.455-84.1721,33.4793-86.8588,54.77364571609497
37.8128-121.214,47.1964-122.189,54.71556340942383
39.0766-94.7902,40.6851-76.2139,54.65735860290527
39.0766-94.7902,39.533-83.439,54.56372264404297
41.2052-95.9554,47.2507-122.412,54.471
41.2052-95.9554,41.2923-95.9343,54.433518725585934
33.455-84.1721,34.2013-79.7172,54.41751593017578
39.0766-94.7902,27.6488-99.5337,54.403930810546875
32.8036-96.5696,30.2677-82.1246,54.39829253540039
38.1417-85.8637,41.3526-85.0479,54.343991671752924
34.0018-117.528,37.6309-91.5142,54.256660351562495
38.1417-85.8637,39.4821-86.0504,54.21120739135742
40.5693-75.5889,30.2729-97.6867,54.18508506932258
40.5693-75.5889,37.9979-85.6967,54.14871518554687
40.5693-75.5889,42.8718-72.4716,54.078750069046016
39.0766-94.7902,37.6626-77.3678,54.07239443359375
41.8857-88.3196,39.9565-86.0087,54.0621548828125
35.8406-80.8799,34.9364-80.5382,53.85537191772461
41.8857-88.3196,45.5395-122.505,53.84358353271484
32.7984-97.354,34.7772-92.1791,53.74045983886719
41.8857-88.3196,36.2942-95.3029,53.67987554626465
39.0766-94.7902,47.3037-122.266,53.64391761512756
39.9266-83.8128,34.1673-83.6854,53.43536513671875
39.9266-83.8128,42.7933-73.9894,53.349046191406245
33.455-84.1721,35.9738-77.8269,53.342635498046874
41.8857-88.3196,35.3292-80.8049,53.187814941406245
34.0433-86.089,29.8587-95.5724,53.10108717041015
41.8857-88.3196,46.8609-96.816,53.061102754211426
39.0766-94.7902,38.7246-93.2817,53.023775
32.8036-96.5696,35.5764-97.4692,52.91574642333984
40.974-91.572,37.236-77.3026,52.873810156249995
39.9266-83.8128,36.3546-86.7188,52.86042172012329
41.8857-88.3196,39.8165-105.011,52.805804882812495
40.8556-96.713,42.1303-72.5734,52.794999999999995
