iata,name,state,country,latitude,longitude,lineage,zipcoderegion
43.0372-76.1265,Destination-Syracuse-NY,NY,USA,43.0372,-76.1265,0,13
43.0373-87.9337,Destination-Milwaukee-WI,WI,USA,43.0373,-87.9337,0,53
43.0376-89.3915,Destination-Madison-WI,WI,USA,43.0376,-89.3915,0,53
43.038-87.9155,Destination-Milwaukee-WI,WI,USA,43.038,-87.9155,0,53
43.0383-70.8471,Destination-Greenland-NH,NH,USA,43.0383,-70.8471,0,03
43.0399-76.2876,Destination-Camillus-NY,NY,USA,43.0399,-76.2876,0,13
43.0403-77.6822,Destination-West Henrietta-NY,NY,USA,43.0403,-77.6822,0,14
43.0462-87.9005,Destination-Milwaukee-WI,WI,USA,43.0462,-87.9005,0,53
43.0479-87.9662,Destination-Milwaukee-WI,WI,USA,43.0479,-87.9662,0,53
43.0488-83.3307,Destination-Lapeer-MI,MI,USA,43.0488,-83.3307,0,48
43.049-88.0001,Destination-Milwaukee-WI,WI,USA,43.049,-88.0001,0,53
43.0521-77.0942,Destination-Newark-NY,NY,USA,43.0521,-77.0942,0,14
43.0535-88.3984,Destination-Delafield-WI,WI,USA,43.0535,-88.3984,0,53
43.0553-88.1503,Destination-Brookfield-WI,WI,USA,43.0553,-88.1503,0,53
43.0597-85.6738,Destination-Comstock Park-MI,MI,USA,43.0597,-85.6738,0,49
43.0651-85.9452,Destination-Coopersville-MI,MI,USA,43.0651,-85.9452,0,49
43.0656-89.3208,Destination-Madison-WI,WI,USA,43.0656,-89.3208,0,53
43.0672-75.2877,Destination-New Hartford-NY,NY,USA,43.0672,-75.2877,0,13
43.0696-74.3436,Destination-Gloversville-NY,NY,USA,43.0696,-74.3436,0,12
43.0696-89.4239,Destination-Madison-WI,WI,USA,43.0696,-89.4239,0,53
43.0699-76.1072,Destination-Syracuse-NY,NY,USA,43.0699,-76.1072,0,13
43.07-115.852,Destination-Mountain Home A F B-ID,ID,USA,43.07,-115.852,0,83
43.0702-70.7768,Destination-Portsmouth-NH,NH,USA,43.0702,-70.7768,0,03
43.0711-77.5118,Destination-Pittsford-NY,NY,USA,43.0711,-77.5118,0,14
43.0721-87.9103,Destination-Milwaukee-WI,WI,USA,43.0721,-87.9103,0,53
43.073-92.6672,Destination-Charles City-IA,IA,USA,43.073,-92.6672,0,50
43.0739-94.226,Destination-Algona-IA,IA,USA,43.0739,-94.226,0,50
43.0743-76.0554,Destination-East Syracuse-NY,NY,USA,43.0743,-76.0554,0,13
43.0751-76.1741,Destination-Syracuse-NY,NY,USA,43.0751,-76.1741,0,13
43.0751-96.1904,Destination-Sioux Center-IA,IA,USA,43.0751,-96.1904,0,51
43.077-88.268,Destination-Pewaukee-WI,WI,USA,43.077,-88.268,0,53
43.0804-73.7704,Destination-Saratoga Springs-NY,NY,USA,43.0804,-73.7704,0,12
43.0813-76.2349,Destination-Syracuse-NY,NY,USA,43.0813,-76.2349,0,13
43.0833-88.0282,Destination-Milwaukee-WI,WI,USA,43.0833,-88.0282,0,53
43.0864-75.7648,Destination-Canastota-NY,NY,USA,43.0864,-75.7648,0,13
43.0876-77.6352,Destination-Rochester-NY,NY,USA,43.0876,-77.6352,0,14
43.0877-75.2268,Destination-Utica-NY,NY,USA,43.0877,-75.2268,0,13
43.0887-76.3195,Destination-Warners-NY,NY,USA,43.0887,-76.3195,0,13
43.0952-89.2704,Destination-Madison-WI,WI,USA,43.0952,-89.2704,0,53
43.1023-93.6103,Destination-Garner-IA,IA,USA,43.1023,-93.6103,0,50
43.1037-89.5111,Destination-Middleton-WI,WI,USA,43.1037,-89.5111,0,53
43.1059-76.1936,Destination-Liverpool-NY,NY,USA,43.1059,-76.1936,0,13
43.1082-88.4893,Destination-Oconomowoc-WI,WI,USA,43.1082,-88.4893,0,53
43.1084-88.0689,Destination-Butler-WI,WI,USA,43.1084,-88.0689,0,53
43.1106-75.2772,Destination-Yorkville-NY,NY,USA,43.1106,-75.2772,0,13
43.1145-75.2228,Destination-Utica-NY,NY,USA,43.1145,-75.2228,0,13
43.1154-79.0377,Destination-Niagara Falls-NY,NY,USA,43.1154,-79.0377,0,14
43.1158-88.0412,Destination-Milwaukee-WI,WI,USA,43.1158,-88.0412,0,53
43.1172-85.5189,Destination-Rockford-MI,MI,USA,43.1172,-85.5189,0,49
43.1214-89.3497,Destination-Madison-WI,WI,USA,43.1214,-89.3497,0,53
43.1272-77.7246,Destination-Rochester-NY,NY,USA,43.1272,-77.7246,0,14
43.137-90.6983,Destination-Boscobel-WI,WI,USA,43.137,-90.6983,0,53
43.1423-77.5459,Destination-Rochester-NY,NY,USA,43.1423,-77.5459,0,14
43.1499-77.5896,Destination-Rochester-NY,NY,USA,43.1499,-77.5896,0,14
43.1504-95.1447,Destination-Spencer-IA,IA,USA,43.1504,-95.1447,0,51
43.1512-88.1103,Destination-Menomonee Falls-WI,WI,USA,43.1512,-88.1103,0,53
43.1525-71.4365,Destination-Suncook-NH,NH,USA,43.1525,-71.4365,0,03
43.1539-88.0403,Destination-Milwaukee-WI,WI,USA,43.1539,-88.0403,0,53
43.154-93.2004,Destination-Mason City-IA,IA,USA,43.154,-93.2004,0,50
43.1585-72.845,Destination-South Londonderry-VT,VT,USA,43.1585,-72.845,0,05
43.1609-78.6876,Destination-Lockport-NY,NY,USA,43.1609,-78.6876,0,14
43.1616-77.6068,Destination-Rochester-NY,NY,USA,43.1616,-77.6068,0,14
43.1637-87.9872,Destination-Milwaukee-WI,WI,USA,43.1637,-87.9872,0,53
43.1651-76.339,Destination-Baldwinsville-NY,NY,USA,43.1651,-76.339,0,13
43.1706-88.7306,Destination-Watertown-WI,WI,USA,43.1706,-88.7306,0,53
43.1822-77.6379,Destination-Rochester-NY,NY,USA,43.1822,-77.6379,0,14
43.1829-89.4541,Destination-Waunakee-WI,WI,USA,43.1829,-89.4541,0,53
43.1835-76.18,Destination-Clay-NY,NY,USA,43.1835,-76.18,0,13
43.19-89.2253,Destination-Sun Prairie-WI,WI,USA,43.19,-89.2253,0,53
43.2042-71.7071,Destination-Contoocook-NH,NH,USA,43.2042,-71.7071,0,03
43.2047-77.6519,Destination-Rochester-NY,NY,USA,43.2047,-77.6519,0,14
43.2081-71.0436,Destination-Barrington-NH,NH,USA,43.2081,-71.0436,0,03
43.2137-71.5377,Destination-Concord-NH,NH,USA,43.2137,-71.5377,0,03
43.2143-77.9394,Destination-Brockport-NY,NY,USA,43.2143,-77.9394,0,14
43.2171-75.4553,Destination-Rome-NY,NY,USA,43.2171,-75.4553,0,13
43.2172-78.3875,Destination-Medina-NY,NY,USA,43.2172,-78.3875,0,14
43.2217-78.0439,Destination-Holley-NY,NY,USA,43.2217,-78.0439,0,14
43.2326-86.1955,Destination-Muskegon-MI,MI,USA,43.2326,-86.1955,0,49
43.2333-88.2396,Destination-Hubertus-WI,WI,USA,43.2333,-88.2396,0,53
43.2401-89.3366,Destination-De Forest-WI,WI,USA,43.2401,-89.3366,0,53
43.2439-82.527,Destination-Lexington-MI,MI,USA,43.2439,-82.527,0,48
43.2565-77.6618,Destination-Rochester-NY,NY,USA,43.2565,-77.6618,0,14
43.2652-90.959,Destination-Seneca-WI,WI,USA,43.2652,-90.959,0,54
43.2653-88.2014,Destination-Richfield-WI,WI,USA,43.2653,-88.2014,0,53
43.286-77.6843,Destination-Rochester-NY,NY,USA,43.286,-77.6843,0,14
43.3134-88.3733,Destination-Hartford-WI,WI,USA,43.3134,-88.3733,0,53
43.3166-73.5735,Destination-Hudson Falls-NY,NY,USA,43.3166,-73.5735,0,12
43.3202-70.6118,Destination-Wells-ME,ME,USA,43.3202,-70.6118,0,04
43.3222-88.1701,Destination-Jackson-WI,WI,USA,43.3222,-88.1701,0,53
43.3305-73.6782,Destination-Queensbury-NY,NY,USA,43.3305,-73.6782,0,12
43.3316-95.1634,Destination-Milford-IA,IA,USA,43.3316,-95.1634,0,51
43.3393-78.0258,Destination-Kendall-NY,NY,USA,43.3393,-78.0258,0,14
43.3459-91.7719,Destination-Decorah-IA,IA,USA,43.3459,-91.7719,0,52
43.3461-71.5443,Destination-Canterbury-NH,NH,USA,43.3461,-71.5443,0,03
43.361-90.4078,Destination-Richland Center-WI,WI,USA,43.361,-90.4078,0,53
43.3947-87.9589,Destination-Saukville-WI,WI,USA,43.3947,-87.9589,0,53
43.4013-94.8152,Destination-Estherville-IA,IA,USA,43.4013,-94.8152,0,51
43.4033-88.1803,Destination-West Bend-WI,WI,USA,43.4033,-88.1803,0,53
43.4163-84.2238,Destination-Hemlock-MI,MI,USA,43.4163,-84.2238,0,48
43.4313-76.2004,Destination-Lycoming-NY,NY,USA,43.4313,-76.2004,0,13
43.4361-70.3598,Destination-Biddeford Pool-ME,ME,USA,43.4361,-70.3598,0,04
43.4381-98.4403,Destination-Corsica-SD,SD,USA,43.4381,-98.4403,0,57
43.4568-88.8406,Destination-Beaver Dam-WI,WI,USA,43.4568,-88.8406,0,53
43.4596-71.4735,Destination-Belmont-NH,NH,USA,43.4596,-71.4735,0,03
43.4684-110.757,Destination-Jackson-WY,WY,USA,43.4684,-110.757,0,83
43.4763-72.3334,Destination-Cornish-NH,NH,USA,43.4763,-72.3334,0,03
43.4835-89.7475,Destination-Baraboo-WI,WI,USA,43.4835,-89.7475,0,53
43.4868-72.4261,Destination-Windsor-VT,VT,USA,43.4868,-72.4261,0,05
43.4885-96.7226,Destination-Sioux Falls-SD,SD,USA,43.4885,-96.7226,0,57
43.5144-96.8037,Destination-Sioux Falls-SD,SD,USA,43.5144,-96.8037,0,57
43.5273-70.4517,Destination-Saco-ME,ME,USA,43.5273,-70.4517,0,04
43.5298-116.578,Destination-Nampa-ID,ID,USA,43.5298,-116.578,0,83
43.5371-96.6953,Destination-Sioux Falls-SD,SD,USA,43.5371,-96.6953,0,57
43.5439-90.899,Destination-Viroqua-WI,WI,USA,43.5439,-90.899,0,54
43.5444-96.658,Destination-Sioux Falls-SD,SD,USA,43.5444,-96.658,0,57
43.5464-96.6906,Destination-Sioux Falls-SD,SD,USA,43.5464,-96.6906,0,57
43.5478-73.3832,Destination-Whitehall-NY,NY,USA,43.5478,-73.3832,0,12
43.5499-89.471,Destination-Portage-WI,WI,USA,43.5499,-89.471,0,53
43.5608-96.7324,Destination-Sioux Falls-SD,SD,USA,43.5608,-96.7324,0,57
43.5727-116.295,Destination-Boise-ID,ID,USA,43.5727,-116.295,0,83
43.5777-96.801,Destination-Sioux Falls-SD,SD,USA,43.5777,-96.801,0,57
43.5831-116.225,Destination-Boise-ID,ID,USA,43.5831,-116.225,0,83
43.5832-70.3527,Destination-Scarborough-ME,ME,USA,43.5832,-70.3527,0,04
43.59-96.5836,Destination-Brandon-SD,SD,USA,43.59,-96.5836,0,57
43.5902-116.538,Destination-Nampa-ID,ID,USA,43.5902,-116.538,0,83
43.5935-116.199,Destination-Boise-ID,ID,USA,43.5935,-116.199,0,83
43.6018-116.027,Destination-Boise-ID,ID,USA,43.6018,-116.027,0,83
43.6047-70.2262,Destination-Cape Elizabeth-ME,ME,USA,43.6047,-70.2262,0,04
43.6094-116.396,Destination-Meridian-ID,ID,USA,43.6094,-116.396,0,83
43.6173-72.9632,Destination-Rutland-VT,VT,USA,43.6173,-72.9632,0,05
43.6277-116.208,Destination-Boise-ID,ID,USA,43.6277,-116.208,0,83
43.6312-116.287,Destination-Boise-ID,ID,USA,43.6312,-116.287,0,83
43.6315-70.2727,Destination-South Portland-ME,ME,USA,43.6315,-70.2727,0,04
43.6383-116.331,Destination-Boise-ID,ID,USA,43.6383,-116.331,0,83
43.6424-71.2861,Destination-Mirror Lake-NH,NH,USA,43.6424,-71.2861,0,03
43.6429-72.244,Destination-Lebanon-NH,NH,USA,43.6429,-72.244,0,03
43.6456-89.781,Destination-Wisconsin Dells-WI,WI,USA,43.6456,-89.781,0,53
43.652-93.3692,Destination-Albert Lea-MN,MN,USA,43.652,-93.3692,0,56
43.6571-88.0801,Destination-Cascade-WI,WI,USA,43.6571,-88.0801,0,53
43.6586-70.2911,Destination-Portland-ME,ME,USA,43.6586,-70.2911,0,04
43.6588-116.678,Destination-Caldwell-ID,ID,USA,43.6588,-116.678,0,83
43.6605-70.2586,Destination-Portland-ME,ME,USA,43.6605,-70.2586,0,04
43.6629-72.3682,Destination-White River Junction-VT,VT,USA,43.6629,-72.3682,0,05
43.672-92.9791,Destination-Austin-MN,MN,USA,43.672,-92.9791,0,55
43.6746-96.7913,Destination-Sioux Falls-SD,SD,USA,43.6746,-96.7913,0,57
43.6751-111.874,Destination-Rigby-ID,ID,USA,43.6751,-111.874,0,83
43.6821-70.3582,Destination-Westbrook-ME,ME,USA,43.6821,-70.3582,0,04
43.6971-70.463,Destination-Gorham-ME,ME,USA,43.6971,-70.463,0,04
43.7056-116.363,Destination-Eagle-ID,ID,USA,43.7056,-116.363,0,83
43.7183-87.6187,Destination-Sheboygan-WI,WI,USA,43.7183,-87.6187,0,53
43.7198-72.2507,Destination-Hanover-NH,NH,USA,43.7198,-72.2507,0,03
43.7317-87.8341,Destination-Sheboygan Falls-WI,WI,USA,43.7317,-87.8341,0,53
43.7353-72.2909,Destination-Norwich-VT,VT,USA,43.7353,-72.2909,0,05
43.7361-87.7289,Destination-Sheboygan-WI,WI,USA,43.7361,-87.7289,0,53
43.7378-83.9333,Destination-Bay City-MI,MI,USA,43.7378,-83.9333,0,48
43.7406-88.523,Destination-Fond Du Lac-WI,WI,USA,43.7406,-88.523,0,54
43.7507-114.52,Destination-Ketchum-ID,ID,USA,43.7507,-114.52,0,83
43.7587-87.98,Destination-Plymouth-WI,WI,USA,43.7587,-87.98,0,53
43.7699-88.4281,Destination-Fond Du Lac-WI,WI,USA,43.7699,-88.4281,0,54
43.7835-90.0566,Destination-Mauston-WI,WI,USA,43.7835,-90.0566,0,53
43.7945-75.469,Destination-Lowville-NY,NY,USA,43.7945,-75.469,0,13
43.7971-91.2114,Destination-La Crosse-WI,WI,USA,43.7971,-91.2114,0,54
43.8099-111.809,Destination-Rexburg-ID,ID,USA,43.8099,-111.809,0,83
43.8332-90.4904,Destination-Wilton-WI,WI,USA,43.8332,-90.4904,0,54
43.8438-70.1017,Destination-Freeport-ME,ME,USA,43.8438,-70.1017,0,04
43.8465-70.4648,Destination-Portland-ME,ME,USA,43.8465,-70.4648,0,04
43.8487-91.2492,Destination-La Crosse-WI,WI,USA,43.8487,-91.2492,0,54
43.8526-88.0108,Destination-Elkhart Lake-WI,WI,USA,43.8526,-88.0108,0,53
43.8883-116.514,Destination-Emmett-ID,ID,USA,43.8883,-116.514,0,83
43.8971-95.9585,Destination-Chandler-MN,MN,USA,43.8971,-95.9585,0,56
43.9039-91.0885,Destination-West Salem-WI,WI,USA,43.9039,-91.0885,0,54
43.9241-88.0029,Destination-Kiel-WI,WI,USA,43.9241,-88.0029,0,53
43.9673-86.4304,Destination-Ludington-MI,MI,USA,43.9673,-86.4304,0,49
43.9744-69.6837,Destination-Wiscasset-ME,ME,USA,43.9744,-69.6837,0,04
43.9767-75.912,Destination-Watertown-NY,NY,USA,43.9767,-75.912,0,13
43.9786-88.9541,Destination-Berlin-WI,WI,USA,43.9786,-88.9541,0,54
43.9844-90.4842,Destination-Tomah-WI,WI,USA,43.9844,-90.4842,0,54
43.9866-94.6335,Destination-Saint James-MN,MN,USA,43.9866,-94.6335,0,56
43.9887-92.4294,Destination-Rochester-MN,MN,USA,43.9887,-92.4294,0,55
43.9918-92.4917,Destination-Rochester-MN,MN,USA,43.9918,-92.4917,0,55
44.006-73.172,Destination-Middlebury-VT,VT,USA,44.006,-73.172,0,05
44.0189-88.6132,Destination-Oshkosh-WI,WI,USA,44.0189,-88.6132,0,54
44.0205-121.309,Destination-Bend-OR,OR,USA,44.0205,-121.309,0,97
44.0237-85.4488,Destination-Leroy-MI,MI,USA,44.0237,-85.4488,0,49
44.0332-88.1763,Destination-Chilton-WI,WI,USA,44.0332,-88.1763,0,53
44.0426-88.7627,Destination-Omro-WI,WI,USA,44.0426,-88.7627,0,54
44.0489-92.4946,Destination-Rochester-MN,MN,USA,44.0489,-92.4946,0,55
44.0516-103.131,Destination-Rapid City-SD,SD,USA,44.0516,-103.131,0,57
44.0528-103.343,Destination-Rapid City-SD,SD,USA,44.0528,-103.343,0,57
44.055-85.6976,Destination-Luther-MI,MI,USA,44.055,-85.6976,0,49
44.0609-123.083,Destination-Eugene-OR,OR,USA,44.0609,-123.083,0,97
44.0611-123.018,Destination-Springfield-OR,OR,USA,44.0611,-123.018,0,97
44.0622-123.168,Destination-Eugene-OR,OR,USA,44.0622,-123.168,0,97
44.0641-89.2942,Destination-Wautoma-WI,WI,USA,44.0641,-89.2942,0,54
44.0677-93.5103,Destination-Waseca-MN,MN,USA,44.0677,-93.5103,0,56
44.0761-103.317,Destination-Rapid City-SD,SD,USA,44.0761,-103.317,0,57
44.0853-103.213,Destination-Rapid City-SD,SD,USA,44.0853,-103.213,0,57
44.0874-91.3596,Destination-Galesville-WI,WI,USA,44.0874,-91.3596,0,54
44.0892-70.2414,Destination-Auburn-ME,ME,USA,44.0892,-70.2414,0,04
44.0913-121.298,Destination-Bend-OR,OR,USA,44.0913,-121.298,0,97
44.0948-70.1914,Destination-Lewiston-ME,ME,USA,44.0948,-70.1914,0,04
44.0962-87.6892,Destination-Manitowoc-WI,WI,USA,44.0962,-87.6892,0,54
44.1012-123.136,Destination-Eugene-OR,OR,USA,44.1012,-123.136,0,97
44.1564-93.9939,Destination-Mankato-MN,MN,USA,44.1564,-93.9939,0,56
44.1801-88.4827,Destination-Neenah-WI,WI,USA,44.1801,-88.4827,0,54
44.197-70.2395,Destination-Auburn-ME,ME,USA,44.197,-70.2395,0,04
44.2115-69.8087,Destination-Gardiner-ME,ME,USA,44.2115,-69.8087,0,04
44.2124-88.4096,Destination-Menasha-WI,WI,USA,44.2124,-88.4096,0,54
44.2448-88.3778,Destination-Appleton-WI,WI,USA,44.2448,-88.3778,0,54
44.2534-91.4889,Destination-Arcadia-WI,WI,USA,44.2534,-91.4889,0,54
44.2616-70.8704,Destination-Stoneham-ME,ME,USA,44.2616,-70.8704,0,04
44.2649-88.312,Destination-Combined Locks-WI,WI,USA,44.2649,-88.312,0,54
44.2668-70.2456,Destination-Turner-ME,ME,USA,44.2668,-70.2456,0,04
44.2674-88.4383,Destination-Appleton-WI,WI,USA,44.2674,-88.4383,0,54
44.2728-121.192,Destination-Redmond-OR,OR,USA,44.2728,-121.192,0,97
44.277-88.3944,Destination-Appleton-WI,WI,USA,44.277,-88.3944,0,54
44.2818-71.6923,Destination-Bethlehem-NH,NH,USA,44.2818,-71.6923,0,03
44.2866-88.31,Destination-Little Chute-WI,WI,USA,44.2866,-88.31,0,54
44.2911-68.2814,Destination-Northeast Harbor-ME,ME,USA,44.2911,-68.2814,0,04
44.2921-73.9598,Destination-Lake Placid-NY,NY,USA,44.2921,-73.9598,0,12
44.2932-88.2592,Destination-Kaukauna-WI,WI,USA,44.2932,-88.2592,0,54
44.2938-88.5356,Destination-Greenville-WI,WI,USA,44.2938,-88.5356,0,54
44.2948-93.2873,Destination-Faribault-MN,MN,USA,44.2948,-93.2873,0,55
44.3084-94.4615,Destination-New Ulm-MN,MN,USA,44.3084,-94.4615,0,56
44.3224-68.8093,Destination-Harborside-ME,ME,USA,44.3224,-68.8093,0,04
44.3228-88.4049,Destination-Appleton-WI,WI,USA,44.3228,-88.4049,0,54
44.3387-103.709,Destination-Deadwood-SD,SD,USA,44.3387,-103.709,0,57
44.3444-69.7635,Destination-Augusta-ME,ME,USA,44.3444,-69.7635,0,04
44.3735-89.7876,Destination-Wisconsin Rapids-WI,WI,USA,44.3735,-89.7876,0,54
44.3765-89.9077,Destination-Wisconsin Rapids-WI,WI,USA,44.3765,-89.9077,0,54
44.3941-88.7552,Destination-New London-WI,WI,USA,44.3941,-88.7552,0,54
44.4204-88.079,Destination-De Pere-WI,WI,USA,44.4204,-88.079,0,54
44.4254-100.291,Destination-Pierre-SD,SD,USA,44.4254,-100.291,0,57
44.4469-95.7728,Destination-Marshall-MN,MN,USA,44.4469,-95.7728,0,56
44.4519-73.1794,Destination-South Burlington-VT,VT,USA,44.4519,-73.1794,0,05
44.46-93.1662,Destination-Northfield-MN,MN,USA,44.46,-93.1662,0,55
44.4601-88.0074,Destination-Green Bay-WI,WI,USA,44.4601,-88.0074,0,54
44.4633-71.1909,Destination-Berlin-NH,NH,USA,44.4633,-71.1909,0,03
44.4728-88.9163,Destination-Manawa-WI,WI,USA,44.4728,-88.9163,0,54
44.4835-73.4801,Destination-Keeseville-NY,NY,USA,44.4835,-73.4801,0,12
44.4852-87.9223,Destination-Green Bay-WI,WI,USA,44.4852,-87.9223,0,54
44.4891-88.0167,Destination-Green Bay-WI,WI,USA,44.4891,-88.0167,0,54
44.4993-88.0632,Destination-Green Bay-WI,WI,USA,44.4993,-88.0632,0,54
44.502-73.0938,Destination-Essex Junction-VT,VT,USA,44.502,-73.0938,0,05
44.5058-87.9795,Destination-Green Bay-WI,WI,USA,44.5058,-87.9795,0,54
44.5241-89.5562,Destination-Stevens Point-WI,WI,USA,44.5241,-89.5562,0,54
44.5279-123.279,Destination-Corvallis-OR,OR,USA,44.5279,-123.279,0,97
44.5302-92.2372,Destination-Stockholm-WI,WI,USA,44.5302,-92.2372,0,54
44.5309-88.0448,Destination-Green Bay-WI,WI,USA,44.5309,-88.0448,0,54
44.5419-73.1966,Destination-Colchester-VT,VT,USA,44.5419,-73.1966,0,05
44.5427-94.2177,Destination-Gaylord-MN,MN,USA,44.5427,-94.2177,0,55
44.545-91.3875,Destination-Strum-WI,WI,USA,44.545,-91.3875,0,54
44.5605-69.7694,Destination-Oakland-ME,ME,USA,44.5605,-69.7694,0,04
44.5643-88.1033,Destination-Green Bay-WI,WI,USA,44.5643,-88.1033,0,54
44.5656-123.279,Destination-Corvallis-OR,OR,USA,44.5656,-123.279,0,97
44.5862-92.7029,Destination-Welch-MN,MN,USA,44.5862,-92.7029,0,55
44.5865-91.4887,Destination-Eleva-WI,WI,USA,44.5865,-91.4887,0,54
44.6051-69.3302,Destination-Unity-ME,ME,USA,44.6051,-69.3302,0,04
44.6109-72.5997,Destination-Hyde Park-VT,VT,USA,44.6109,-72.5997,0,05
44.6221-123.061,Destination-Albany-OR,OR,USA,44.6221,-123.061,0,97
44.6354-123.09,Destination-Albany-OR,OR,USA,44.6354,-123.09,0,97
44.6575-93.6133,Destination-Jordan-MN,MN,USA,44.6575,-93.6133,0,55
44.6696-93.2665,Destination-Lakeville-MN,MN,USA,44.6696,-93.2665,0,55
44.6836-75.4902,Destination-Ogdensburg-NY,NY,USA,44.6836,-75.4902,0,13
44.6867-67.9917,Destination-Cherryfield-ME,ME,USA,44.6867,-67.9917,0,04
44.6956-71.3874,Destination-Bretton Woods-NH,NH,USA,44.6956,-71.3874,0,03
44.7265-92.8615,Destination-Hastings-MN,MN,USA,44.7265,-92.8615,0,55
44.7266-91.2859,Destination-Eau Claire-WI,WI,USA,44.7266,-91.2859,0,54
44.7414-85.6732,Destination-Traverse City-MI,MI,USA,44.7414,-85.6732,0,49
44.744-93.2062,Destination-Saint Paul-MN,MN,USA,44.744,-93.2062,0,55
44.7703-93.273,Destination-Burnsville-MN,MN,USA,44.7703,-93.273,0,55
44.7761-93.5256,Destination-Shakopee-MN,MN,USA,44.7761,-93.5256,0,55
44.7792-88.6064,Destination-Shawano-WI,WI,USA,44.7792,-88.6064,0,54
44.7804-91.4807,Destination-Eau Claire-WI,WI,USA,44.7804,-91.4807,0,54
44.787-89.6907,Destination-Mosinee-WI,WI,USA,44.787,-89.6907,0,54
44.8013-106.968,Destination-Sheridan-WY,WY,USA,44.8013,-106.968,0,82
44.8162-85.5751,Destination-Traverse City-MI,MI,USA,44.8162,-85.5751,0,49
44.8178-68.7895,Destination-Bangor-ME,ME,USA,44.8178,-68.7895,0,04
44.8228-93.3442,Destination-Minneapolis-MN,MN,USA,44.8228,-93.3442,0,55
44.8257-93.3821,Destination-Minneapolis-MN,MN,USA,44.8257,-93.3821,0,55
44.8296-91.5052,Destination-Eau Claire-WI,WI,USA,44.8296,-91.5052,0,54
44.8314-93.4603,Destination-Eden Prairie-MN,MN,USA,44.8314,-93.4603,0,55
44.8354-92.9925,Destination-Saint Paul Park-MN,MN,USA,44.8354,-92.9925,0,55
44.838-93.2766,Destination-Minneapolis-MN,MN,USA,44.838,-93.2766,0,55
44.8441-87.3804,Destination-Sturgeon Bay-WI,WI,USA,44.8441,-87.3804,0,54
44.8448-93.0353,Destination-Inver Grove Heights-MN,MN,USA,44.8448,-93.0353,0,55
44.845-93.1443,Destination-Saint Paul-MN,MN,USA,44.845,-93.1443,0,55
44.8544-116.05,Destination-McCall-ID,ID,USA,44.8544,-116.05,0,83
44.8662-93.5449,Destination-Chanhassen-MN,MN,USA,44.8662,-93.5449,0,55
44.867-93.4256,Destination-Eden Prairie-MN,MN,USA,44.867,-93.4256,0,55
44.8712-93.0019,Destination-Newport-MN,MN,USA,44.8712,-93.0019,0,55
44.8734-93.1454,Destination-Saint Paul-MN,MN,USA,44.8734,-93.1454,0,55
44.8756-93.3349,Destination-Minneapolis-MN,MN,USA,44.8756,-93.3349,0,55
44.876-93.3702,Destination-Minneapolis-MN,MN,USA,44.876,-93.3702,0,55
44.8824-93.2085,Destination-Minneapolis-MN,MN,USA,44.8824,-93.2085,0,55
44.8963-94.386,Destination-Hutchinson-MN,MN,USA,44.8963,-94.386,0,55
44.9009-85.4067,Destination-Elk Rapids-MI,MI,USA,44.9009,-85.4067,0,49
44.9039-93.3706,Destination-Minneapolis-MN,MN,USA,44.9039,-93.3706,0,55
44.9044-93.3404,Destination-Minneapolis-MN,MN,USA,44.9044,-93.3404,0,55
44.9065-123.051,Destination-Salem-OR,OR,USA,44.9065,-123.051,0,97
44.9154-93.4844,Destination-Minnetonka-MN,MN,USA,44.9154,-93.4844,0,55
44.9208-123.334,Destination-Dallas-OR,OR,USA,44.9208,-123.334,0,97
44.9216-93.4086,Destination-Hopkins-MN,MN,USA,44.9216,-93.4086,0,55
44.922-92.9423,Destination-Saint Paul-MN,MN,USA,44.922,-92.9423,0,55
44.9266-122.987,Destination-Salem-OR,OR,USA,44.9266,-122.987,0,97
44.9283-93.0888,Destination-Saint Paul-MN,MN,USA,44.9283,-93.0888,0,55
44.9302-73.121,Destination-Swanton-VT,VT,USA,44.9302,-73.121,0,05
44.9345-93.1655,Destination-Saint Paul-MN,MN,USA,44.9345,-93.1655,0,55
44.9353-93.1205,Destination-Saint Paul-MN,MN,USA,44.9353,-93.1205,0,55
44.9386-93.2208,Destination-Minneapolis-MN,MN,USA,44.9386,-93.2208,0,55
44.9467-93.3421,Destination-Minneapolis-MN,MN,USA,44.9467,-93.3421,0,55
44.9475-93.2874,Destination-Minneapolis-MN,MN,USA,44.9475,-93.2874,0,55
44.9509-90.3049,Destination-Abbotsford-WI,WI,USA,44.9509,-90.3049,0,54
44.9521-93.378,Destination-Minneapolis-MN,MN,USA,44.9521,-93.378,0,55
44.9537-93.1592,Destination-Saint Paul-MN,MN,USA,44.9537,-93.1592,0,55
44.9538-93.4335,Destination-Hopkins-MN,MN,USA,44.9538,-93.4335,0,55
44.9575-92.4459,Destination-Hammond-WI,WI,USA,44.9575,-92.4459,0,54
44.9584-89.6693,Destination-Wausau-WI,WI,USA,44.9584,-89.6693,0,54
44.9634-93.2618,Destination-Minneapolis-MN,MN,USA,44.9634,-93.2618,0,55
44.9676-93.05,Destination-Saint Paul-MN,MN,USA,44.9676,-93.05,0,55
44.9695-93.2433,Destination-Minneapolis-MN,MN,USA,44.9695,-93.2433,0,55
44.9702-123.08,Destination-Salem-OR,OR,USA,44.9702,-123.08,0,97
